	id	title	addr	tel	info	image_place	image_food	url
329	150	카멜커피 7호점	서울 성동구 서울숲7길 4 카멜커피	0507-1427-0440	평일 방문해서 웨이팅 없이 착석했어요 카멜커피 크로와상 주문했는데 카멜커피 부드럽고 진한라떼인데 전에 먹어봐서인지 큰 감흥은 없었다는 ㅎㅎ 처음 먹어본 크로와상이 기대 없어서인지 버터 풍미도 있고 맛있었어요!! 크로와상 추천!	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjA2MjBfMjI2%2FMDAxNjU1NzI3MjI4MjA0.KdoNIZyNZHgirBWx_lJvKSMLVnq-hP-paoBJMJOmmBwg.5gg_hqz70DMk4B0I4yhMJiAnrkxQqpYar-hn-6kI0wYg.JPEG.mchaewon_%2FIMG_0098.jpg	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAyMDZfMTc3%2FMDAxNjc1NjY4MTk4ODkx.XvYL6IN2ElaycTp5XJCb7cXh1V6UcioEZZ8uzuul_aMg.p_74jIctksMXsc5CAYX96sZAVHXZBZtMviIu7Cf94sQg.JPEG%2Fimage.jpg	https://m.place.naver.com/restaurant/1353346572/home
242	151	포피나	서울 성동구 서울숲2길 13 1층	0507-1498-8831	※워크인과 예약 모두 가능한 레스토랑입니다. ※룸 room (6인 테이블) 있습니다. ※애견은 외부 테라스석만 동반 가능합니다. 포피나(popina)는 라틴어로 '음식점'이라는 의미입니다. 음식의 조리부터 서빙까지 전 과정을 셰프들이 직접 만들어가는 공간을 만들고 싶었습니다. 셰프들이 정성껏 만든 음식을 직접 고객님의 테이블로 가져다 드리고 음식에 대해 설명을 드리면서 소통하는 미식공간입니다. 저희는 자연과 어우러진 곳에서 고객님을 만나 뵙고 싶었습니다. 아담한 크기에 집안 주방처럼 내츄럴한 공간이 어디에 있을까 찾고 또 찾던 중 '서울숲' 고즈넉한 주택가의 한 주택을 레스토랑으로 개조해 최대한 그 세월과 분위기 그리고 멋을 살려 보았습니다. [2018년 부터 한결같이 사랑 받은 시그니처 메뉴] - 라자냐 - 바질페스토 파스타 - 관자요리 - 우대갈비 스테이크 [포피나를 찾은 셀럽과 매체] - 배우 김남주, 윤유선, 손지창, 오연수, 차승원, 김성령, 이민정, 배수지, 윤은혜, 이하늬, 이진욱 등등 - 박찬욱 감독 - 김태호 PD - (여자)아이들 미연 - 이달의소녀 츄 - 아이오아이 정채연, 강미나 - 유튜버 레오제이, 하누, 체체 등 - 방송인 김나영, 알베르토 몬디 등 - 소녀시대 제시카, f(x) 크리스탈, 티아라 효민, 에이핑크 초롱 등 - 하트시그널 김도균, MSG워너비.박재정 등 - 야구선수 김현수, 구자욱, 김동엽 - 농구선수 허웅 - 마리끌레르 - 스포츠경향 - 스타일H - W - 메종코리아 - 노블레스 등등 [수상] 2022 한국소비자평가 외식업 부문 우수업체 *포피나 시그니처 메뉴 '라자냐' 포피나의 라쟈나는 미슐랭 출신 셰프들이 철저한 위생관리 하에 100% 수작업으로 만들어진 음식입니다. 고기와 토마토, 채소의 맛과 풍미를 위해 10시간 이상 끓여 특제 토마토라구소스를 만듭니다. 맛의 기본이자 중심을 잡아주는 크리미한 베사멜소스를 사용하며 최대의 식감을 내고자 최적의 온도에 면을 삶고 있습니다. 이 모든 과정을 셰프들이 직접 정성들여 만듭니다. [라쟈냐] 라자냐는 이탈리아 북부에서 유래한 파스타의 한 일종입니다. 볼로녜세라는 특제 토마토라구소스(토마토 소스)와 베샤멜소스, 치즈를 넣고 오븐에 요리하면 간편하게 먹을 수 있습니다. 바로 이 파스타 한장의 이탈리어의 뜻이 lasagna 입니다.	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjA2MTlfMjYy%2FMDAxNjU1NjQ1MTczNTA0.y2D566x-eSDTmJKxuHufdooaiLLj8XKcrU5lFLmkCnog.zoPfGUafUkZHST51k0ehe1_VRqAyIbCRUDyKSEHJDY8g.JPEG.bellezaaa%2FIMG_8354.jpg	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAyMDVfNiAg%2FMDAxNjc1NTY0MDE2NDM5.nFEs9KsyyG1OdIHMfL2KGw2-NJTSlyV4UUbA0-t50DIg.WiTPsSx3EEfkCb8rsAgTpAuHHrOs5Cz-6qTO28bxpj8g.JPEG%2F20230204_175523.jpg	https://m.place.naver.com/restaurant/1249200331/home
181	152	기후	서울 성동구 성수이로 66 1층 106호 기후 (서울숲드림타워)	02-466-7079	친근한 맛 과 멋을 일본요리 와 다채로운 식재료로 계절 과 아름다운 조화를 이루는 요리집 입니다. 한방의학 을 인용하여 기후의 변화에 맞춰 몸에 보양이 되고자 하는 마음으로 안문생 한의원 / 한국 약선 연구원 의 배움속에서 메뉴 연구 하고 있습니다.전통 과 창의력 / 근본 과 재미가 공존하는 자유롭고 자연스러운 곳입니다.	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMDEwMjZfMTc0%2FMDAxNjAzNjgwMTI5MDI5.k6RrlJZdJseb2j7IT8NqQOjNipFKYWL2kU_QEtt1fpgg.uvqgiWnav2dFCCebd_GM6NFrHpDtP9JY7pcwubpUR1Yg.JPEG.jiah007%2FDSC06113.JPG	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAxMjlfNzUg%2FMDAxNjc0OTYxMDQ1NjAy.6aCkxBSVNHU9LRxKa07p91p12IPw6N826DkrE61b0aEg.POdWMHbQqQLk3o6cT0hnOtXOOml9vk5CF0e9JSgYRG0g.JPEG%2F6F1F5DB1-EF81-4ACE-B3AB-4A2FF904AF4F.jpeg	https://m.place.naver.com/restaurant/1742512433/home
355	153	성수옥상	서울 성동구 연무장17길 5 4층	0507-1394-3723	예약은 전체좌석의 일부만 받고 있습니다. 예약없이 방문하셔도 워크인좌석 이용 가능하니 편하게 방문해주세요:) 예약은 평일 6시타임, 주말 5시타임까지만 받고 있습니다. 참고 부탁드립니다 성수동 연무장길에 위치한 루프탑 와인바입니다. 매력적인 분위기의 공간에서 즐길 수 있는 캐주얼 와인바 성수옥상과 함께하는 순간이 소중한 시간으로 기억되길 바랍니다	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTEwMDFfOTcg%2FMDAxNjMzMDI5MzkwNjg1.2cmw-PkqlaJu7Le9TIhAvaWjyS883eKEctAMyo_YIgsg.Oi_OtkF0FvBhfnXv6CJcqJBAancFhqCDv2osKRaaG8kg.JPEG.gosisters_%2Foutput_3844322598.jpg	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAxMjhfODgg%2FMDAxNjc0OTEzNDU1NjQ5.rqRpT7uTALlpsUePX7N9CJAx1TTm2W0FXKprw6Ez5jQg.OgFZ2YxLucHlc4ORLk0w6YoDI527NO-u1NyUke8Qndcg.JPEG%2F0C799E9C-D5BD-4F6C-9490-B5D1AEB05FA3.jpeg	https://m.place.naver.com/restaurant/1078200041/home
340	154	BNHR	서울 성동구 연무장5길 9-16 1층	070-4175-6118	정보 없음	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMDExMTlfMTQ5%2FMDAxNjA1NzkwNDYwNTg4.pSp8VjRcOlcJ5kC-0a7zOXi9R4P815mn7PPvysE3ydMg.E2jzFhufL8GlOV3R5l5_l4C8xuF5tDDw1uALXbIJRBYg.JPEG.naame23%2Foutput_2182847661.jpg	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAyMDVfMTM4%2FMDAxNjc1NTMwNzM2NDk2.JKB3GyT5tjgqS-atlu7fdpcGZE-GjpxHmf3dFbdj8mAg.zSwUYuxnXbb3PX5Wn_dFiEY5WAN_LkwTbRRYS5naBzUg.JPEG%2F1675418885850.jpg	https://m.place.naver.com/restaurant/1223354536/home
156	155	정돈 성수점	서울 성동구 왕십리로 83-21 B1 정돈	0507-1460-7622	정보 없음	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjExMTJfMzkg%2FMDAxNjY4MjUyMDE1ODIz.OTPtRVtzMixeGfky1wuo1zO4Pa1OlfoqFvC6QmzwwEYg.P7nXCgDQwnx51Wu-Vpvu1ovYazu1_ZbmfaVoPzX-pQ4g.JPEG.kkm8148%2F1668248704773.jpg	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAyMDdfMjE0%2FMDAxNjc1Nzc4NDcwNjM4.KZBT1RrcRMPCTqHYQW3kmOb0y3D4L9XZG1dLvJf2YNsg.m4sKobWNQjGL6AV2tw0LWeVM3fYJxxlpBMQNWQEq4Zkg.JPEG%2F4F7760FC-5EA9-40A9-9788-DB4423F3D847.jpeg	https://m.place.naver.com/restaurant/1194887467/home
46	156	세광양대창 성수점	서울 성동구 아차산로 122	02-464-4201	정보 없음	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMzAxMjFfMjQ3%2FMDAxNjc0MjkyMjAzMzk4.ra1Sz-imV4GlFGRa5ERRNEM2FWIOIjkubMSB07c36vIg.OQsPOXCppmBVeKzoSMEGvLZgza0AsJZgxIEFPsNsC94g.JPEG.mandarin_jam%2FIMG_1424.jpg	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAxMjNfMTg2%2FMDAxNjc0NDc5ODg1MjQw.-T_XVtUDlMexZbGlZ93Jw5-OtaV70vvl2v8xMyX_4kAg.lYolpsG87fXVTaR2eKE6za-_dnQX-BfgTv9GBk5u-qEg.JPEG%2FE6F97AC4-7E1C-4B1D-9DCE-4E56E7844604.jpeg	https://m.place.naver.com/restaurant/1162612437/home
24	157	무식당 성수본점	서울 성동구 왕십리로10길 5-9 무식당	0507-1471-8303	안녕하세요.성동구 성수동 한우구이 맛집 무식당 입니다._x000D_ 성수동 핫플 무식당은 10년이 넘게 육가공부터 한우를 다뤄본 노하우로 고기집의 기본 원육과 정확한 숙성 상태로 제공하겠습니다._x000D_ _x000D_ 한우 1++등급을 기본으로 최상급 한우 숙성육_x000D_ 무화살(업진살스테이크),안심,갈비살,안창살,차돌박이,양념갈비를 최고급 비장탄으로 구워드립니다._x000D_ _x000D_ 제철식재료를 사용하여 곁들임찬을 항상 연구 개발합니다._x000D_ _x000D_ 성수동 뚝섬역 맛집 무식당 잘 부탁드리겠습니다._x000D_ 서울숲, 성수동 , 뚝섬역 더 나아가 성동구를 책임지는 맛집이 되도록 노력하겠습니다._x000D_ 주차공간도 협소하지만 마련되어있습니다. 선착순 2자리 입니다. 2대가 주차가 되어있을시 맞은편 서울숲비즈포레 주차장에 유료주차 하시면됩니다.(주차비 미지원)_x000D_ _x000D_ 성수동과 뚝섬역 맛집 무식당에서 좋은경험 하시도록 서비스하겠습니다.^^_x000D_ _x000D_ <대중교통 이용시>_x000D_ 2호선 뚝섬역 7번출구 도보 3분거리_x000D_ 출구앞 골목길 진입후 첫번째 사거리 우회전후 100m가량 오시면 오른쪽 골목에 있습니다._x000D_ 수인분당선 서울숲역(에스엠타운) 1번 출구로 나와 300m 가량 직진하시고 배럴 성수 플래그십스토어 지나 우회전하시면_x000D_ 서울숲 비즈포레 (오피스텔) 도보 1분이내 골목에 있습니다._x000D_ _x000D_ 버스노선 지선 2014,2016,2224,2413 번 간선 121, N62, N73번 서울숲 에서 하차하시고 뚝섬역 7번출구로 나오셔서 골목진입 후 첫번째 사거리 우회전하시면 서울숲비즈포레 오피스텔건물 등지고 정면에 위치함_x000D_ _x000D_ <자차 이용시>_x000D_ 서울시 성동구 왕십리로10길 5-9 무식당_x000D_ 네이버네비게이션이 가장 정확합니다._x000D_ _x000D_ 콜키지 프리 입니다._x000D_ 와인 테이블당 2병, 위스키 1병_x000D_ 와인잔 제공됩니다.	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjA5MTVfMjE3%2FMDAxNjYzMjA5OTM3OTE0.ePSPhk3yfODCQaJg0Wo9cxgFMVLsOcnQML8lMJD4E7sg.ZxhABQTZru8eSbqOvxINytlLTk4E-DWRg7dxYPe_s50g.JPEG.guilt094%2F1_%25285%2529.jpg	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAyMDNfMTc1%2FMDAxNjc1MzYyNTQ5Nzg4.KsRJ6uhFH3WnIRpq40xzGL7u4hsfmFVyVQKx5mECPAog.hLuFAPkRkERKm9Cw-vosLzEdXoRidjW65rqkWK4QmjMg.JPEG%2FAC255480-B82C-432A-B6B2-6F6198BFF6E2.jpeg	https://m.place.naver.com/restaurant/1566210982/home
228	158	타코튜즈데이 성수점	서울 성동구 왕십리로10길 10 1층	0507-1319-0248	저희 타코튜스데이 성수점은 현지 멕시코인 입맛에 맞춘 정통 멕시코 식당이 아닙니다. 타코튜스데이의 음식은 멕시코 현지의 맛을 계승하되, 감성은 멕시코와 미국 사이에, 맛은 한국인 입맛에 딱 맞는 맛을 추구하고 있습니다. 신선한 재료와 친절한 서비스, 힙한 인테리어 등은 성수맛집, 서울숲맛집, 뚝섬맛집으로 불리우는 여타 다른 가게의 기본적인 사항이라고 생각하기에 뻔한 말은 하지 않겠습니다. 자랑하는 바 첫 번째, 배부른 한끼. 타코 튜스데이는 누구나 타코 하나로도 배불리 먹을 수 있는 한끼를 목표로 하고있습니다. 저희 가게를 방문한 손님들께서 타코 하나만 시켜먹어도 배부르다고 얘기하십니다. 다른 부실한 타코집들과는 달리 저희 타코튜스데이는 타코 하나에도 신경쓰는 가게를 유지하며 운영하고 있습니다. 저희 타코는 풍성한 야채(양배추, 양상추, 로메인 등)를 기본으로 멕시코식으로 10가지 이상의 재료를 섞어서 만든 소스에 재운 고기들, 한국인 입맛에 딱 맞춘 소스3종, 신선한 토마토를 이용하여 갖가지 재료를 넣어만든 살사 등이 들어가며 재료 아끼며 마진을 늘리기 보다는 정갈하고 신선한 재료로 마진을 줄이더라도 손님들께 최대의 만족을 드리도록 노력하고 있습니다. 자랑하는 바 두 번째, 계속해서 더욱 발전하는 요리 멕시코 현지의 전통적인 요리를 한국의 입맛에 맞게끔 맞추는 노력을 하고 있습니다. 지금도 맛있지만 계속해서 소스를 추가하고 메뉴를 개발하며 더욱 맛있는 한끼를 제공하려 합니다. 저희 음식을 드셔보시면 정말 느끼실 겁니다. 우리들의 입맛에 딱 맞네? 라는 사실을요 제가 먹어도 맛있으니 손님들께 자신 있게 권해드리고 있습니다. 자랑하는 바 세 번째, 서울숲에서 가까운 접근성 맛있는 집인데 꼭 차를타고 가야 하거나 지하철역이 멀어서 자주 못 오면 서운하셨을 겁니다. 저희는 뚝섬역 7번출구에서 도보 1분거리에 있습니다. 성수동에서도 가깝고, 서울숲에서도 가까운 거리에 있기에 언제든 부담없이 들리셔서 식사를 하실 수 있습니다. 11월 부터는 대대적인 전 메뉴 포장 판매를 실시 할 예정이라 서울숲데이트를 하시거나, 서울숲에서 돗자리 깔고 한강을 보시면서 드시고 싶으실 때엔 언제든 멋진 한 끼를 선물해 드릴 수 있습니다. ㅡㅡㅡㅡ 타코튜스데이 성수점은 언제나, 누구나, 어디서나 맛있는 멕시코요리를 제공 하고 싶은 가게입니다. 지금껏 그래왔고 앞으로 더욱더 노력하겠습니다. 방문해주셔서 감사드립니다.	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjExMjdfNzMg%2FMDAxNjY5NTA5MDM5ODA5.SavyFEjcoJVCPysqN-v-C3fFTQV5xQw_7ib9gW5GhJ0g._ZLjmNA8bEqw47LjG1vBJE41FN9woI-F21cVZs472_Ag.JPEG.kiiirin%2FIMG_1660.JPG	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAyMDlfMjgw%2FMDAxNjc1OTE5NDcwODUx.nFT9urf61KJFbIvawWgfEag5nWlayfpw-9tXeCPwPiEg.dwbh7vM8SiDvZNk_oGsjiba6f2PiBHfxwETbRqpimgkg.JPEG%2FE9C464B4-18A2-4C89-A831-F6AF37F58F03.jpeg	https://m.place.naver.com/restaurant/1836736663/home
225	159	팩피	서울 성동구 왕십리로 136 102호	0507-1428-7595	2022년 6월부터 '100% 예약제'로 변경됩니다. 온라인 예약 (캐치테이블) https://app.catchtable.co.kr/ct/shop/fagp_inst Freaking Awesome Good PASTA (에프에이쥐피라 읽고 팩피라 부른다.) 인스타그램 www.instagram.com/fagp_inst	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjAyMjRfMjcy%2FMDAxNjQ1Njk5OTQzMzU4.fyNXPQxI8_PimQuuZq88tW5IdwYJNfhQgzuTotkI0cwg.yLmv7voy2q2oK59rGCXOY5dpUnbz_iB2PP5Eyssquawg.PNG.hayley009%2Fimage.png	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAxMjJfNTIg%2FMDAxNjc0MzY3NjU1OTgy.NBi36wZYrOBgogBdd363q-pH_0rgzgyi6MAD8ODJWsgg.VtWnG3DMSZkehFbGCE0JKY8LeM4_lubN2QTwWQ9Gwcsg.JPEG%2F20230122_123341.jpg	https://m.place.naver.com/restaurant/1041424271/home
102	160	짬뽕위에더짬뽕	서울 성동구 서울숲6길 21	02-6010-3323	서울숲에서 데이트하고 식사하기 좋은 곳	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMDA3MDFfMTY1%2FMDAxNTkzNTcxNzEwMDgx.8zVrusHR3cK1__1-3DZs1nPiTn4js4cKvyPYRnsNYWcg.-32UbnMm630tTcEFZmnlVc4VNphJH5dDtjD9gIZXlW8g.JPEG.powertheone%2FIMG_0025.jpg	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAxMTJfMTIy%2FMDAxNjczNTAxOTczMjA3.fZqegJ-BRFvwtfcLo9xtvsLgpdRy2n35jdUzgxJFD6Mg.pX2mxuLhX-VpLKNUmRqCs0egYHoXQbOKlTYpBYi7wAsg.JPEG%2F20230111_182820.jpg	https://m.place.naver.com/restaurant/38712676/home
184	161	텐동식당	서울 성동구 연무장5가길 20-1 1층	02-6339-0309	신선한 재료를 사용한 바삭한 튀김을 즐기실수 있습니다. 주문과 동시에 튀김이 조리됩니다.	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxOTEwMjJfMjc5%2FMDAxNTcxNzU0NTUzMzQ1.3wdnd3dCh5udvqRIeevD2WCE2BCYwa5GiVMeO5lkNl4g.U-Ju_ZF-QHKPvNsRW5Smu9e4ndpl9jNNg90xXXFYsWkg.JPEG.ajs00814%2F5.JPG	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAyMDZfMTYg%2FMDAxNjc1Njg2NzgyMzQ1.jCkVXQDc7pooXYqFjcdncG7zEI6hYZyj3NrejekNE0Ig.hPl__U1rEqG8g9IMW19IRHDAy_AMAwk__BZfnmuAgd4g.JPEG%2FFCF66331-5F12-4CCA-82AA-D4B5E1B01A78.jpeg	https://m.place.naver.com/restaurant/1147099064/home
37	162	성수동 간판없는집	서울 성동구 성수일로 59-1	0507-1334-6343	[성수동 간판없는 집]은 닭발 맛집 홍촌 닭발이 더욱 다양한 요리를 추가하여 간판없이도 오로지 손님들의 입소문만으로 유명해진 성수동 최고의 맛집입니다._x000D_ 은은향 불향의 숯불 불닭발,_x000D_ 최고 인기메뉴인 숙주국물닭발 등 그외 다양하고 맛있는 요리를 모던한 분위기에서 즐기실 수 있습니다.	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTA1MzFfMTg5%2FMDAxNjIyNDYwNDM2NjM4.UiiTt0CcPjkk4-rDHkch9go8xCbCvPjHQ8AThkj14uog.FBvKB_sE0M-mIY2VpHtWFtBm07m_WOm4MV6vbh6rE8Ig.JPEG.gorgo79%2FIMG_0323.JPG	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAxMDVfMjQy%2FMDAxNjcyODk3MjE1MTM0.RIiXvECZGF6bBpCO_En7lBUEM9h-aLwsD9X0uzOT66cg.J4Mgizykl6tOiFxTdCEf1Wm6Fh9wTvwpydypY2XLrNEg.JPEG%2F20221229_195734.jpg	https://m.place.naver.com/restaurant/38547717/home
289	163	테니	서울 성동구 뚝섬로17가길 55 1층	0507-1341-3094	'테니'란 이름은 잘구워진 빵들이 연상시키는 오렌지-브라운 색상을 뜻 합니다. 매일 새벽부터 아름다운 테니색의 빵들을 전부 매장에서 구워내며 바쁘신 일상에 조금이나마 여유와 건강한 즐거움을 제공해 드리고 싶은 마음입니다. 테니의 건강한 유러피언 식사빵들을 활용한 다양한 브런치 메뉴들이 준비되어있습니다. 샬롯버터가 들어간 [잠봉뵈르] 부터 버터에 맛있게 토스트한 사워도우 빵을 사용한 [슈림프 아보카도 샌드위치] 그리고 속까지 뜨듯하게 데워주는 [프렌치 어니언 수프] 와 [샥슈카] 등 정성껏 만들어지는 브런치 메뉴들을 만나보세요. 저녁엔, 미국 시카고 Alinea 와 뉴욕 Daniel 등 미슐랭 레스토랑 출신 쉐프님들이 만들내는 케주얼하지만 우아한 다양한 양식 메뉴들을 준비중입니다. 2일을 거쳐 준비되는 예약 필수 [비프 웰링턴]을 적극 추천드리며 그 외에도 맛있는 식사들을 글라스 와인과 함께 즐겨보세요. 브런치와 디너 메뉴는 테이블 서비스를 운영중입니다.	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjA5MDNfMjEw%2FMDAxNjYyMjA0MTUwMDAx.QD3TUzLT3OqZiqNiP8yu9efrmY0-Uu-no1Ms480eYScg.8Yv71mnYRyO5zxBkPTL0tgwkRoXclKWQaPzEtuc_C9og.JPEG.tpsh718%2F20220903%25A3%25DF132816.jpg	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAyMDVfMjI5%2FMDAxNjc1NTgxMjQ5MDk3.SruqQl21oc6KYhNcxIgQNAFkRIrPZ5o1SG6bIug1WB4g.pnrGNw_zk86ttr8AlM4XkLL1AVcT-Q6gMCRTegzG8DIg.JPEG%2F6E27E2A0-226D-4E3E-B043-4774950CDDEA.jpeg	https://m.place.naver.com/restaurant/1965277191/home
334	164	어라운드데이	서울 성동구 서울숲2길 24-1	0507-1431-8310	1F 카페 / 2F 카페 / 3F 루프탑 좋은 음악과 분위기가 있는 카페 어라운드데이입니다. 실내외 모든 좌석 반려동물 동반 가능합니다. 모든 케이크와 테린느에 밀가루가 들어가지 않습니다:) All cakes and terrines are gluten-free.	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMDEwMjVfMjk4%2FMDAxNjAzNjE5NDgzNTk1.8SMhLZMB3fxQSyKuoy2kZ9Dt0hqPuTIKUXWSVwEH8Y8g.8V5s5EVs8mU_S5ZahmrJ_tpw471cjDNJ1HP9mpq_AmQg.JPEG.tjdls127%2FA3BA91CD-4117-4184-888A-558836C997FF.jpg	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAyMDdfMjI4%2FMDAxNjc1NzY1MTQ1NTcz.cOpTSpV2ybnLaNev2QNxBKJNcmZAU98zA76fVNEGjH0g.tU_NK13Obi5ne2qL6iJobTLAM7e6Cda69YJq89L2hkQg.JPEG%2F47DF78F7-0A27-40AC-8BAF-6F691809189C.jpeg	https://m.place.naver.com/restaurant/1344027015/home
190	165	고운 돈카츠	서울 성동구 아차산로 92 1층 105호	0507-1436-4004	성수동 돈카츠 맛집 고운 돈카츠는 좋은 고기 좋은 빵가루 좋은 기름만을 고집 합니다. _x000D_ _x000D_ 부디 오시게 되셔서 돈카츠 본연의 맛과 풍미를 느끼시기 바랍니다. _x000D_ _x000D_ 항상 변하지 않는 마음으로 좋은 음식으로 보답하겠습니다. _x000D_ _x000D_ 1월부터는 배달이나 포장도 가능합니다 !	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTA5MjNfNTEg%2FMDAxNjMyNDA2NzM3MjA4.ox8bzR8KlvJ-d7rhFXf5uzlx8jzPJuNCkACqJ6snkc4g.pjDZSGZdHbHKg7m7gh0cq3KnWQ_DXraVgVNRUItDgAog.JPEG.jagger0723%2F1632387317870.jpg	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAyMDVfMTUy%2FMDAxNjc1NTIzMjMwNDA5.1-sgAp7ujB5trEfuV6JbMMq-Uipg_L_246QBDZEDH7Ug.EnczIOtJmotsy92NOv4GWXpBYeoGa2Xl_QMvmxYm5EQg.JPEG%2F20230203_201230.jpg	https://m.place.naver.com/restaurant/1070363229/home
27	166	홍화돈	서울 성동구 왕십리로4길 23-1 1층 홍화돈	0507-1393-7988	안녕하세요 홍화돈입니다. 저희는 국내산 최상의 원육만을 사용하여 맛과 정성과 친절로 모시겠습니다.	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjA4MDFfMjY3%2FMDAxNjU5MzE0MTMzMTcy.Fv9JnKb1dHiptui4OHep267VBFxrblx39JDF0fpWe88g.j_Wn8a-JOjU9G6kSeHo84exRtueXLPDbbY4BiFSYnxMg.JPEG.sweetsalchow%2F1659313987845.jpg	https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAyMDVfMjcx%2FMDAxNjc1NTU5ODAwNjYx.1RmDVaMuu9udRQswBJ4OSm6VT_5Ch1LOpDgcG-1x1V0g.QUHYBSm6IxSQzBCyfPlYpxhRWKRTooqcvu9ZhLmOtuQg.JPEG%2FE709CF61-F579-44B5-9511-44DA22022E47.jpeg	https://m.place.naver.com/restaurant/1479833619/home
